name,category
http://bio2rdf.org/drugbank:DB00372,Antiemetics
http://bio2rdf.org/drugbank:DB00372,Dopamine-Antagonists
http://bio2rdf.org/drugbank:DB01191,Anti-Obesity-Agents
http://bio2rdf.org/drugbank:DB01191,Serotonin-Receptor-Agonists
http://bio2rdf.org/drugbank:DB01191,Serotonin-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB00924,Tranquilizing-Agents
http://bio2rdf.org/drugbank:DB00924,Neuromuscular-Agents
http://bio2rdf.org/drugbank:DB00924,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB04832,Serotonin-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB00665,Androgen-Antagonists
http://bio2rdf.org/drugbank:DB00665,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00624,Androgens
http://bio2rdf.org/drugbank:DB00499,Androgen-Antagonists
http://bio2rdf.org/drugbank:DB00499,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00621,Androgens
http://bio2rdf.org/drugbank:DB00621,Anabolic-Agents
http://bio2rdf.org/drugbank:DB01216,Skin-and-Mucous-Membrane-Agents
http://bio2rdf.org/drugbank:DB01216,5-alpha-Reductase-Inhibitors
http://bio2rdf.org/drugbank:DB00548,Dermatologic-Agents
http://bio2rdf.org/drugbank:DB00548,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00984,Anabolic-Agents
http://bio2rdf.org/drugbank:DB01185,Anabolic-Agents
http://bio2rdf.org/drugbank:DB02901,Androgens
http://bio2rdf.org/drugbank:DB02901,Steroids
http://bio2rdf.org/drugbank:DB01541,Anabolic-Agents
http://bio2rdf.org/drugbank:DB01148,Parasympatholytics
http://bio2rdf.org/drugbank:DB00131,Dietary-Supplements
http://bio2rdf.org/drugbank:DB00131,Supplements
http://bio2rdf.org/drugbank:DB00131,Micronutrients
http://bio2rdf.org/drugbank:DB01791,Phosphodiesterase-4-Inhibitors
http://bio2rdf.org/drugbank:DB00277,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00277,Purinergic-P1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB00277,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00277,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00277,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB00651,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB00651,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00651,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00651,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00920,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00920,Anti-Allergic-Agents
http://bio2rdf.org/drugbank:DB00920,Antipruritics
http://bio2rdf.org/drugbank:DB00824,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB00824,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00824,Anti-Asthmatic-Agents
http://bio2rdf.org/drugbank:DB00824,Adenosine-A2-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB00201,Appetite-Depressants
http://bio2rdf.org/drugbank:DB00201,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB00201,Purinergic-P1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB00201,Central-Nervous-System-Stimulants
http://bio2rdf.org/drugbank:DB01303,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB01166,Neuroprotective-Agents
http://bio2rdf.org/drugbank:DB01166,Phosphodiesterase-3-Inhibitors
http://bio2rdf.org/drugbank:DB01166,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB01166,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB01166,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB01166,Fibrinolytic-Agents
http://bio2rdf.org/drugbank:DB01223,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB01223,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB01223,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB01223,Purinergic-P1-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB01223,Cardiotonic-Agents
http://bio2rdf.org/drugbank:DB05266,Bronchodilator-Agents
http://bio2rdf.org/drugbank:DB05266,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB05266,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB05266,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB00806,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00806,Radiation-Protective-Agents
http://bio2rdf.org/drugbank:DB00806,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB00806,Free-Radical-Scavengers
http://bio2rdf.org/drugbank:DB00806,Hematologic-Agents
http://bio2rdf.org/drugbank:DB00806,Hemorrheologic-Agents
http://bio2rdf.org/drugbank:DB00806,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB00975,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00975,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB00975,Phosphodiesterase-Inhibitors
http://bio2rdf.org/drugbank:DB00235,Cardiotonic-Agents
http://bio2rdf.org/drugbank:DB00235,Phosphodiesterase-3-Inhibitors
http://bio2rdf.org/drugbank:DB00235,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00235,Platelet-Aggregation-Inhibitors
http://bio2rdf.org/drugbank:DB06751,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB06751,Parasympatholytics
http://bio2rdf.org/drugbank:DB06751,Analgesics
http://bio2rdf.org/drugbank:DB03600,Antifungal-Agents
http://bio2rdf.org/drugbank:DB03754,Buffers
http://bio2rdf.org/drugbank:DB00173,Micronutrients
http://bio2rdf.org/drugbank:DB00173,Supplements
http://bio2rdf.org/drugbank:DB00173,Dietary-Supplements
http://bio2rdf.org/drugbank:DB03206,Antiviral-Agents
http://bio2rdf.org/drugbank:DB03206,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB08818,Adjuvants
http://bio2rdf.org/drugbank:DB08818,Viscosupplements
http://bio2rdf.org/drugbank:DB00141,Dietary-Supplements
http://bio2rdf.org/drugbank:DB00141,Micronutrients
http://bio2rdf.org/drugbank:DB00141,Supplements
http://bio2rdf.org/drugbank:DB01179,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB01179,Antimitotic-Agents
http://bio2rdf.org/drugbank:DB01179,Keratolytic-Agents
http://bio2rdf.org/drugbank:DB01179,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00309,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00309,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB01137,Quinolones
http://bio2rdf.org/drugbank:DB01394,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB01394,Gout-Suppressants
http://bio2rdf.org/drugbank:DB00537,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00537,Quinolones
http://bio2rdf.org/drugbank:DB00570,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00570,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB03010,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB03010,Tubulin-Modulators
http://bio2rdf.org/drugbank:DB00361,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00218,Quinolones
http://bio2rdf.org/drugbank:DB01059,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB01059,Quinolones
http://bio2rdf.org/drugbank:DB08871,Microtubule-Inhibitors
http://bio2rdf.org/drugbank:DB01044,Antibiotics
http://bio2rdf.org/drugbank:DB01044,Quinolones
http://bio2rdf.org/drugbank:DB01645,Phytoestrogens
http://bio2rdf.org/drugbank:DB01645,Anticarcinogenic-Agents
http://bio2rdf.org/drugbank:DB01645,Protein-Kinase-Inhibitors
http://bio2rdf.org/drugbank:DB00631,Purine-analogues
http://bio2rdf.org/drugbank:DB01073,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00987,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00987,Antimetabolites
http://bio2rdf.org/drugbank:DB00987,Antiviral-Agents
http://bio2rdf.org/drugbank:DB01177,Antibiotics
http://bio2rdf.org/drugbank:DB01005,Antisickling-Agents
http://bio2rdf.org/drugbank:DB01005,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB01005,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB01005,Nucleic-Acid-Synthesis-Inhibitors
http://bio2rdf.org/drugbank:DB00242,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00242,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB01708,Adjuvants
http://bio2rdf.org/drugbank:DB00022,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00016,Anti-anemic-Agents
http://bio2rdf.org/drugbank:DB00016,Hematinics
http://bio2rdf.org/drugbank:DB00811,Antimetabolites
http://bio2rdf.org/drugbank:DB00811,Antiviral-Agents
http://bio2rdf.org/drugbank:DB05259,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB05259,Adjuvants
http://bio2rdf.org/drugbank:DB00011,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00011,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00011,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00105,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00060,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00060,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00060,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00060,Immunologic-Factors
http://bio2rdf.org/drugbank:DB00008,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00069,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00069,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00012,Anti-anemic-Agents
http://bio2rdf.org/drugbank:DB00012,Hematinics
http://bio2rdf.org/drugbank:DB00033,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00068,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00068,Adjuvants
http://bio2rdf.org/drugbank:DB01054,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB01054,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01054,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB04841,Anticonvulsants
http://bio2rdf.org/drugbank:DB04841,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB04841,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB04841,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00593,Succinimides
http://bio2rdf.org/drugbank:DB00593,Anticonvulsants
http://bio2rdf.org/drugbank:DB00381,Antianginal-Agents
http://bio2rdf.org/drugbank:DB00381,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00381,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00381,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00528,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00528,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00270,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00270,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00270,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00996,Anticonvulsants
http://bio2rdf.org/drugbank:DB00996,Anti-Anxiety-Agents
http://bio2rdf.org/drugbank:DB00996,Antiparkinson-Agents
http://bio2rdf.org/drugbank:DB00996,Antimanic-Agents
http://bio2rdf.org/drugbank:DB00996,Analgesics
http://bio2rdf.org/drugbank:DB00996,Excitatory-Amino-Acid-Antagonists
http://bio2rdf.org/drugbank:DB00996,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB04855,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00393,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00393,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00393,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB06637,Potassium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00622,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00622,Dihydropyridines
http://bio2rdf.org/drugbank:DB00622,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00622,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00622,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01115,Dihydropyridines
http://bio2rdf.org/drugbank:DB00308,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01023,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB01023,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB01023,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB01023,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01023,Dihydropyridines
http://bio2rdf.org/drugbank:DB00204,Potassium-Channel-Blockers
http://bio2rdf.org/drugbank:DB00204,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00653,Anticonvulsants
http://bio2rdf.org/drugbank:DB00653,Anesthetics
http://bio2rdf.org/drugbank:DB00653,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00653,Tocolytic-Agents
http://bio2rdf.org/drugbank:DB00653,Analgesics
http://bio2rdf.org/drugbank:DB00653,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB05239,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00401,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00401,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00401,Calcium-Channel-Blockers
http://bio2rdf.org/drugbank:DB04957,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00230,Analgesics
http://bio2rdf.org/drugbank:DB00230,Anticonvulsants
http://bio2rdf.org/drugbank:DB00495,Antimetabolites
http://bio2rdf.org/drugbank:DB00495,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00495,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00932,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00300,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00300,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB01032,Adjuvants
http://bio2rdf.org/drugbank:DB01032,Uricosuric-Agents
http://bio2rdf.org/drugbank:DB00649,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00649,Antimetabolites
http://bio2rdf.org/drugbank:DB00649,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00238,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00238,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00862,Anti-Impotence-Agents
http://bio2rdf.org/drugbank:DB00862,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB00862,Phosphodiesterase-5-Inhibitors
http://bio2rdf.org/drugbank:DB00709,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00709,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00900,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00900,Antimetabolites
http://bio2rdf.org/drugbank:DB00900,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB00625,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00625,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB01072,HIV-Protease-Inhibitors
http://bio2rdf.org/drugbank:DB01072,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB01156,Antidepressive-Agents
http://bio2rdf.org/drugbank:DB01156,Dopamine-Uptake-Inhibitors
http://bio2rdf.org/drugbank:DB08865,Protein-Kinase-Inhibitors
http://bio2rdf.org/drugbank:DB01601,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB01601,HIV-Protease-Inhibitors
http://bio2rdf.org/drugbank:DB00553,Cross-Linking-Reagents
http://bio2rdf.org/drugbank:DB00553,Photosensitizing-Agents
http://bio2rdf.org/drugbank:DB00553,Pigmenting-Agents
http://bio2rdf.org/drugbank:DB00648,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00194,Antimetabolites
http://bio2rdf.org/drugbank:DB00194,Antiviral-Agents
http://bio2rdf.org/drugbank:DB05109,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB01048,Anti-HIV-Agents
http://bio2rdf.org/drugbank:DB01048,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00718,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00718,Reverse-Transcriptase-Inhibitors
http://bio2rdf.org/drugbank:DB00291,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00198,Antiviral-Agents
http://bio2rdf.org/drugbank:DB00198,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB01264,HIV-Protease-Inhibitors
http://bio2rdf.org/drugbank:DB00950,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00950,Anti-Allergic-Agents
http://bio2rdf.org/drugbank:DB00950,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB01285,Hormones
http://bio2rdf.org/drugbank:DB01285,Diagnostic-Agents
http://bio2rdf.org/drugbank:DB00007,Fertility-Agents
http://bio2rdf.org/drugbank:DB00007,Estrogen-Antagonists
http://bio2rdf.org/drugbank:DB00007,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00557,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB00557,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00557,Antipruritics
http://bio2rdf.org/drugbank:DB06196,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB06196,Adrenergic-beta-Antagonists
http://bio2rdf.org/drugbank:DB01106,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00768,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00768,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB00792,Anti-Allergic-Agents
http://bio2rdf.org/drugbank:DB00792,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB01246,Antipruritics
http://bio2rdf.org/drugbank:DB01146,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB00666,Antiendometriotic-agent
http://bio2rdf.org/drugbank:DB00666,Gonadotropin-releasing-hormone-agonist
http://bio2rdf.org/drugbank:DB00637,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB00394,Anti-Arrhythmia-Agents
http://bio2rdf.org/drugbank:DB00394,Corticosteroids
http://bio2rdf.org/drugbank:DB00097,Fertility-Agents
http://bio2rdf.org/drugbank:DB00097,Gonadotropins
http://bio2rdf.org/drugbank:DB08932,Vasodilator-Agents
http://bio2rdf.org/drugbank:DB01222,Corticosteroids
http://bio2rdf.org/drugbank:DB08822,Angiotensin-Receptor-Antagonists
http://bio2rdf.org/drugbank:DB01047,Anti-Allergic-Agents
http://bio2rdf.org/drugbank:DB01047,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB01047,Glucocorticoids
http://bio2rdf.org/drugbank:DB00455,Anti-Allergic-Agents
http://bio2rdf.org/drugbank:DB00455,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB00455,Antipruritics
http://bio2rdf.org/drugbank:DB00455,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB08802,Histamine-Antagonists
http://bio2rdf.org/drugbank:DB08802,Antipruritics
http://bio2rdf.org/drugbank:DB01176,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB01176,Antiemetics
http://bio2rdf.org/drugbank:DB00050,Fertility-Agents
http://bio2rdf.org/drugbank:DB00050,Hormone-Antagonists
http://bio2rdf.org/drugbank:DB00959,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB00959,Glucocorticoids
http://bio2rdf.org/drugbank:DB00959,Neuroprotective-Agents
http://bio2rdf.org/drugbank:DB00959,Antiemetics
http://bio2rdf.org/drugbank:DB00181,Muscle-Relaxants
http://bio2rdf.org/drugbank:DB00181,Neuromuscular-Agents
http://bio2rdf.org/drugbank:DB00044,Fertility-Agents
http://bio2rdf.org/drugbank:DB00366,Antiemetics
http://bio2rdf.org/drugbank:DB00366,Histamine-H1-Antagonists
http://bio2rdf.org/drugbank:DB00620,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB00620,Glucocorticoids
http://bio2rdf.org/drugbank:DB01377,Antacids
http://bio2rdf.org/drugbank:DB00104,Hormone-Replacement-Agents
http://bio2rdf.org/drugbank:DB00104,Gastrointestinal-Agents
http://bio2rdf.org/drugbank:DB00104,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB08805,Anti-Ulcer-Agents
http://bio2rdf.org/drugbank:DB08805,Histamine-H2-Antagonists
http://bio2rdf.org/drugbank:DB00927,Histamine-H2-Antagonists
http://bio2rdf.org/drugbank:DB00927,Anti-Ulcer-Agents
http://bio2rdf.org/drugbank:DB00501,Adjuvants
http://bio2rdf.org/drugbank:DB04894,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB04894,Analgesics
http://bio2rdf.org/drugbank:DB08806,Anti-Ulcer-Agents
http://bio2rdf.org/drugbank:DB08806,Histamine-H2-Antagonists
http://bio2rdf.org/drugbank:DB00585,Histamine-H2-Antagonists
http://bio2rdf.org/drugbank:DB00585,Anti-Ulcer-Agents
http://bio2rdf.org/drugbank:DB01082,Aminoglycosides
http://bio2rdf.org/drugbank:DB00330,Antitubercular-Agents
http://bio2rdf.org/drugbank:DB01045,Antibiotics
http://bio2rdf.org/drugbank:DB01045,Nucleic-Acid-Synthesis-Inhibitors
http://bio2rdf.org/drugbank:DB01045,Leprostatic-Agents
http://bio2rdf.org/drugbank:DB01045,Antitubercular-Agents
http://bio2rdf.org/drugbank:DB01045,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00290,Antibiotics
http://bio2rdf.org/drugbank:DB00951,Fatty-Acid-Synthesis-Inhibitors
http://bio2rdf.org/drugbank:DB00951,Antitubercular-Agents
http://bio2rdf.org/drugbank:DB00339,Antitubercular-Agents
http://bio2rdf.org/drugbank:DB00851,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00615,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00615,Antibiotics
http://bio2rdf.org/drugbank:DB00799,Teratogens
http://bio2rdf.org/drugbank:DB00799,Dermatologic-Agents
http://bio2rdf.org/drugbank:DB00799,Prodrugs
http://bio2rdf.org/drugbank:DB00799,Keratolytic-Agents
http://bio2rdf.org/drugbank:DB00162,Anti-Acne-Preparations
http://bio2rdf.org/drugbank:DB00162,Vitamins
http://bio2rdf.org/drugbank:DB00162,Vitamin-A
http://bio2rdf.org/drugbank:DB00459,Keratolytic-Agents
http://bio2rdf.org/drugbank:DB00210,Dermatologic-Agents
http://bio2rdf.org/drugbank:DB00210,Anti-Inflammatory-Agents
http://bio2rdf.org/drugbank:DB00755,Keratolytic-Agents
http://bio2rdf.org/drugbank:DB00755,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB00523,Antineoplastic-Agents
http://bio2rdf.org/drugbank:DB01110,Antifungal-Agents
http://bio2rdf.org/drugbank:DB01110,14-alpha-Demethylase-Inhibitors
http://bio2rdf.org/drugbank:DB00582,14-alpha-Demethylase-Inhibitors
http://bio2rdf.org/drugbank:DB00582,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00239,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00257,14-alpha-Demethylase-Inhibitors
http://bio2rdf.org/drugbank:DB00257,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00257,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00916,Anti-Infective-Agents
http://bio2rdf.org/drugbank:DB00916,Radiation-Sensitizing-Agents
http://bio2rdf.org/drugbank:DB00916,Antiprotozoal-Agents
http://bio2rdf.org/drugbank:DB00857,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00400,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00400,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00292,Anesthetics
http://bio2rdf.org/drugbank:DB00292,Hypnotics-and-Sedatives
http://bio2rdf.org/drugbank:DB01167,Antifungal-Agents
http://bio2rdf.org/drugbank:DB01167,14-alpha-Demethylase-Inhibitors
http://bio2rdf.org/drugbank:DB01167,Antiprotozoal-Agents
http://bio2rdf.org/drugbank:DB01263,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00601,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00520,Antifungal-Agents
http://bio2rdf.org/drugbank:DB00542,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00542,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00790,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00790,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00178,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00178,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00519,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00519,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00584,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB00584,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00691,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB01197,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01197,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00881,Angiotensin-Converting-Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00881,Antihypertensive-Agents
http://bio2rdf.org/drugbank:DB01033,Nucleic-Acid-Synthesis-Inhibitors
http://bio2rdf.org/drugbank:DB01033,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB01033,Purine-analogues
http://bio2rdf.org/drugbank:DB01033,Antimetabolites
http://bio2rdf.org/drugbank:DB00993,Immunosuppressive-Agents
http://bio2rdf.org/drugbank:DB00993,Antimetabolites
http://bio2rdf.org/drugbank:DB00993,Antirheumatic-Agents
http://bio2rdf.org/drugbank:DB00352,Antimetabolites
http://bio2rdf.org/drugbank:DB05262,Enzyme-Inhibitors
http://bio2rdf.org/drugbank:DB00438,Cephalosporins
http://bio2rdf.org/drugbank:DB00438,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01328,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01328,Cephalosporins
http://bio2rdf.org/drugbank:DB04570,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB04570,Cephalosporins
http://bio2rdf.org/drugbank:DB00274,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00274,Cephalosporins
http://bio2rdf.org/drugbank:DB01332,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01332,Cephalosporins
http://bio2rdf.org/drugbank:DB01329,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01329,Cephalosporins
http://bio2rdf.org/drugbank:DB00430,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00430,Cephalosporins
http://bio2rdf.org/drugbank:DB01327,Cephalosporins
http://bio2rdf.org/drugbank:DB01327,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00303,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01598,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB01415,Cephalosporins
http://bio2rdf.org/drugbank:DB01413,Cephalosporins
http://bio2rdf.org/drugbank:DB01413,Anti-Bacterial-Agents
http://bio2rdf.org/drugbank:DB00268,Antidyskinetics
